date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:40:42	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:31%20GMT	https://www.rxmediciner.com/product/methadol	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/methadol	(from https://www.rxmediciner.com/category/opioider/)
03:40:43	16209/16209	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2014:22:06%20GMT	https://www.rxmediciner.com/images/product/5b7e64808c01bMethadol_stereoisomers.tif.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5b7e64808c01bMethadol_stereoisomers.tif.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:40:44	154316/154316	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:32%20GMT	https://www.rxmediciner.com/product/methadol/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/methadol/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:40:46	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:34%20GMT	https://www.rxmediciner.com/product/suboxone-8mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/suboxone-8mg.146.delayed	(from https://www.rxmediciner.com/category/opioider/)
03:40:47	33220/33220	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2014:21:58%20GMT	https://www.rxmediciner.com/images/product/5b06d3b88f810subutex-subuxone-8mg-2335300.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5b06d3b88f810subutex-subuxone-8mg-2335300.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:40:48	156296/156296	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:36%20GMT	https://www.rxmediciner.com/product/suboxone-8mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/suboxone-8mg/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:40:50	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:37%20GMT	https://www.rxmediciner.com/product/subutex-8mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/subutex-8mg.148.delayed	(from https://www.rxmediciner.com/category/opioider/)
03:40:50	21637/21637	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2014:14:58%20GMT	https://www.rxmediciner.com/images/product/5a671b95a270asubutex-8mg-2201042.jpeg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5a671b95a270asubutex-8mg-2201042.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:40:51	155301/155301	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:39%20GMT	https://www.rxmediciner.com/product/subutex-8mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/subutex-8mg/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:40:51	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:39%20GMT	https://www.rxmediciner.com/product/vicodin	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/vicodin	(from https://www.rxmediciner.com/category/opioider/)
03:40:52	24995/24995	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Sep%202018%2014:21:42%20GMT	https://www.rxmediciner.com/images/product/5a671bc57174e7320670_f496.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5a671bc57174e7320670_f496.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:40:53	158092/158092	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:41%20GMT	https://www.rxmediciner.com/product/vicodin/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/vicodin/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:40:54	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:41%20GMT	https://www.rxmediciner.com/product/tramadol-100mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/tramadol-100mg	(from https://www.rxmediciner.com/category/opioider/)
03:40:56	156370/156370	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:43%20GMT	https://www.rxmediciner.com/product/tramadol-100mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/tramadol-100mg/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:40:56	20396/20396	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:30:34%20GMT	https://www.rxmediciner.com/images/product/5a671bf5a2289tramadol.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5a671bf5a2289tramadol.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:40:56	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:43%20GMT	https://www.rxmediciner.com/product/percocet-10mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/percocet-10mg	(from https://www.rxmediciner.com/category/opioider/)
03:40:58	154692/154692	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:46%20GMT	https://www.rxmediciner.com/product/percocet-10mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/percocet-10mg/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:40:58	28818/28818	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Oct%202018%2002:50:08%20GMT	https://www.rxmediciner.com/images/product/5bb33140f1fe5percs.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5bb33140f1fe5percs.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:40:58	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:46%20GMT	https://www.rxmediciner.com/product/oxycodone	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/oxycodone	(from https://www.rxmediciner.com/category/opioider/)
03:41:00	155208/155208	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:48%20GMT	https://www.rxmediciner.com/product/oxycodone/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/oxycodone/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:41:00	26736/26736	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Oct%202018%2010:08:58%20GMT	https://www.rxmediciner.com/images/product/5bb2469be214foxy30mg.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5bb2469be214foxy30mg.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:41:01	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:48%20GMT	https://www.rxmediciner.com/product/hydrocodone-bitartrate	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/hydrocodone-bitartrate	(from https://www.rxmediciner.com/category/opioider/)
03:41:02	155253/155253	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:50%20GMT	https://www.rxmediciner.com/product/hydrocodone-bitartrate/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/hydrocodone-bitartrate/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:41:02	39659/39659	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Oct%202018%2010:36:18%20GMT	https://www.rxmediciner.com/images/product/5bb24d03703b9Hydrocodone.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5bb24d03703b9Hydrocodone.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:41:03	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:50%20GMT	https://www.rxmediciner.com/product/tylenol	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/tylenol	(from https://www.rxmediciner.com/category/opioider/)
03:41:03	19600/19600	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:30:34%20GMT	https://www.rxmediciner.com/images/product/5a671d5f426b4tylenol-no-1.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5a671d5f426b4tylenol-no-1.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:41:04	154939/154939	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:52%20GMT	https://www.rxmediciner.com/product/tylenol/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/tylenol/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:41:05	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:52%20GMT	https://www.rxmediciner.com/product/actavis-promethazinsirap	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/actavis-promethazinsirap	(from https://www.rxmediciner.com/category/opioider/)
03:41:07	155781/155781	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:55%20GMT	https://www.rxmediciner.com/product/actavis-promethazinsirap/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/actavis-promethazinsirap/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:41:07	36461/36461	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Oct%202018%2010:39:12%20GMT	https://www.rxmediciner.com/images/product/5bb24db00ebd8actavis%20prometh%20codeine%20cyrup.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5bb24db00ebd8actavis%20prometh%20codeine%20cyrup.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:41:07	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:40:55%20GMT	https://www.rxmediciner.com/product/morfin-60mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/morfin-60mg	(from https://www.rxmediciner.com/category/opioider/)
03:41:08	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=1825607844	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/bootstrap.minf940.js	(from https://www.rxmediciner.com/category/opioider/)
03:41:09	26386/26386	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Oct%202018%2010:33:50%20GMT	https://www.rxmediciner.com/images/product/5bb24c6ee18e0Morphine%2060mg.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5bb24c6ee18e0Morphine%2060mg.jpg	(from https://www.rxmediciner.com/category/opioider/)
03:41:10	156415/156415	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:40:57%20GMT	https://www.rxmediciner.com/product/morfin-60mg/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/morfin-60mg/index.html	(from https://www.rxmediciner.com/category/opioider/)
03:41:11	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=764767122	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/jquery.slicknav.mina0fe.js	(from https://www.rxmediciner.com/category/opioider/)
03:41:11	54781/54781	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Apr%202019%2001:30:36%20GMT	https://www.rxmediciner.com/js/owl.carousel.min.js?v=133992443	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/owl.carousel.min0f96.js	(from https://www.rxmediciner.com/category/opioider/)
03:41:11	11733/11733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/easyResponsiveTabs.js?v=560584506	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/easyResponsiveTabs805b.js	(from https://www.rxmediciner.com/category/opioider/)
03:41:12	2685/2685	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jan%202021%2008:00:38%20GMT	https://www.rxmediciner.com/js/main.js?v=131026943	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/main6bb6.js	(from https://www.rxmediciner.com/category/opioider/)
03:41:13	95930/95930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:38:00%20GMT	https://www.rxmediciner.com/js/jquery-1.11.2.min.js?v=682768744	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/jquery-1.11.2.minbb49.js	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:14	23688/23688	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:30:02%20GMT	https://www.rxmediciner.com/css/font-awesome.min.css?v=481222241	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/font-awesome.minbfc3.css	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:14	6152/6152	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20May%202019%2004:57:40%20GMT	https://www.rxmediciner.com/css/owl.carousel.css?v=2055082249	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/owl.carousel3a29.css	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:15	117302/117302	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Apr%202019%2005:18:56%20GMT	https://www.rxmediciner.com/css/bootstrap.min.css?v=1898684790	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/bootstrap.min1d75.css	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:16	2353/2353	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2009:24:52%20GMT	https://www.rxmediciner.com/css/slicknav.min.css?v=1595388069	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/slicknav.min19d0.css	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:17	71642/71642	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2007:47:45%20GMT	https://www.rxmediciner.com/css/style.css?v=145761985	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/style65ad.css	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:17	10108/10108	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:32:58%20GMT	https://www.rxmediciner.com/css/responsive.css?v=276485419	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/responsive139b.css	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:18	22460/22460	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2010:41:06%20GMT	https://www.rxmediciner.com/category/depression-och-ngest/world-contries.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/category/depression-och-ngest/world-contries.jpg	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:19	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:41:07%20GMT	https://www.rxmediciner.com/product/gamma-hydroxybutyrate	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/gamma-hydroxybutyrate	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:19	19422/19422	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Apr%202018%2019:30:36%20GMT	https://www.rxmediciner.com/images/product/5a6724de65b50dark-side-of-ghb-narcomania-003-1445804990.jpg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/product/5a6724de65b50dark-side-of-ghb-narcomania-003-1445804990.jpg	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:20	137961/137961	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:41:08%20GMT	https://www.rxmediciner.com/product/gamma-hydroxybutyrate/	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/gamma-hydroxybutyrate/index.html	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:21	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=434505934	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/bootstrap.mineab0.js	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:21	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=1529031920	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/jquery.slicknav.min23a3.js	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:22	54781/54781	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Apr%202019%2001:30:36%20GMT	https://www.rxmediciner.com/js/owl.carousel.min.js?v=1138814882	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/owl.carousel.min223c.js	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:23	11733/11733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/easyResponsiveTabs.js?v=1217510175	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/easyResponsiveTabs204d.js	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:24	2685/2685	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jan%202021%2008:00:38%20GMT	https://www.rxmediciner.com/js/main.js?v=1942632945	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/main915e.js	(from https://www.rxmediciner.com/category/depression-och-ngest/)
03:41:25	23688/23688	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:30:02%20GMT	https://www.rxmediciner.com/css/font-awesome.min.css?v=511708841	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/font-awesome.mind122.css	(from https://www.rxmediciner.com/products.php)
03:41:25	95930/95930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:38:00%20GMT	https://www.rxmediciner.com/js/jquery-1.11.2.min.js?v=481441647	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/jquery-1.11.2.mindcfa.js	(from https://www.rxmediciner.com/products.php)
03:41:26	6152/6152	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20May%202019%2004:57:40%20GMT	https://www.rxmediciner.com/css/owl.carousel.css?v=1679372768	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/owl.carousel0864.css	(from https://www.rxmediciner.com/products.php)
03:41:27	117302/117302	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Apr%202019%2005:18:56%20GMT	https://www.rxmediciner.com/css/bootstrap.min.css?v=833193831	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/bootstrap.min0ef5.css	(from https://www.rxmediciner.com/products.php)
03:41:28	2353/2353	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2009:24:52%20GMT	https://www.rxmediciner.com/css/slicknav.min.css?v=1214893170	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/slicknav.min2642.css	(from https://www.rxmediciner.com/products.php)
03:41:29	71642/71642	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2007:47:45%20GMT	https://www.rxmediciner.com/css/style.css?v=955186463	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/styleeaa7.css	(from https://www.rxmediciner.com/products.php)
03:41:29	10108/10108	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:32:58%20GMT	https://www.rxmediciner.com/css/responsive.css?v=504291746	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/responsive98f4.css	(from https://www.rxmediciner.com/products.php)
03:41:30	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:41:19%20GMT	https://www.rxmediciner.com/product/disal-50mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/disal-50mg	(from https://www.rxmediciner.com/products.php)
03:41:31	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:41:19%20GMT	https://www.rxmediciner.com/product/hydroklortiazid-25-50-mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/hydroklortiazid-25-50-mg	(from https://www.rxmediciner.com/products.php)
03:41:33	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2010:41:20%20GMT	https://www.rxmediciner.com/product/furosemiden-20mg	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/product/furosemiden-20mg	(from https://www.rxmediciner.com/products.php)
03:41:33	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=1311876042	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/bootstrap.min7cba.js	(from https://www.rxmediciner.com/products.php)
03:41:35	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=1971273053	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/jquery.slicknav.min79d8.js	(from https://www.rxmediciner.com/products.php)
03:41:35	54781/54781	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Apr%202019%2001:30:36%20GMT	https://www.rxmediciner.com/js/owl.carousel.min.js?v=2083776424	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/owl.carousel.min036c.js	(from https://www.rxmediciner.com/products.php)
03:41:36	11733/11733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/easyResponsiveTabs.js?v=1719365746	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/easyResponsiveTabse931.js	(from https://www.rxmediciner.com/products.php)
03:41:37	2685/2685	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jan%202021%2008:00:38%20GMT	https://www.rxmediciner.com/js/main.js?v=870143203	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/mainc3d7.js	(from https://www.rxmediciner.com/products.php)
03:41:38	23688/23688	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:30:02%20GMT	https://www.rxmediciner.com/css/font-awesome.min.css?v=28674175	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/font-awesome.min8aaa.css	(from https://www.rxmediciner.com/blog.php)
03:41:39	95930/95930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:38:00%20GMT	https://www.rxmediciner.com/js/jquery-1.11.2.min.js?v=393573740	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/jquery-1.11.2.min626e.js	(from https://www.rxmediciner.com/blog.php)
03:41:40	6152/6152	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20May%202019%2004:57:40%20GMT	https://www.rxmediciner.com/css/owl.carousel.css?v=1022774880	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/owl.carouselcf32.css	(from https://www.rxmediciner.com/blog.php)
03:41:41	117302/117302	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Apr%202019%2005:18:56%20GMT	https://www.rxmediciner.com/css/bootstrap.min.css?v=1071294987	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/bootstrap.mina99d.css	(from https://www.rxmediciner.com/blog.php)
03:41:42	2353/2353	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2009:24:52%20GMT	https://www.rxmediciner.com/css/slicknav.min.css?v=1538893994	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/slicknav.minae91.css	(from https://www.rxmediciner.com/blog.php)
03:41:42	71642/71642	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2007:47:45%20GMT	https://www.rxmediciner.com/css/style.css?v=241643302	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/style291d.css	(from https://www.rxmediciner.com/blog.php)
03:41:43	10108/10108	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:32:58%20GMT	https://www.rxmediciner.com/css/responsive.css?v=1004008656	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/css/responsive5bdb.css	(from https://www.rxmediciner.com/blog.php)
03:41:44	24738/24738	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:41:32%20GMT	https://www.rxmediciner.com/blog-detail.php?ref=1	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/blog-detailfc76.html	(from https://www.rxmediciner.com/blog.php)
03:41:45	25060/25060	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:41:33%20GMT	https://www.rxmediciner.com/blog-detail.php?ref=2	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/blog-detail3ff4.html	(from https://www.rxmediciner.com/blog.php)
03:41:45	50758/50758	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Aug%202018%2008:17:54%20GMT	https://www.rxmediciner.com/images/blog/5b7abf8279ee6blog.png	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/blog/5b7abf8279ee6blog.png	(from https://www.rxmediciner.com/blog.php)
03:41:47	25061/25061	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202023%2010:41:35%20GMT	https://www.rxmediciner.com/blog-detail.php?ref=3	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/blog-detail35bc.html	(from https://www.rxmediciner.com/blog.php)
03:41:48	65086/65086	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Aug%202018%2008:27:32%20GMT	https://www.rxmediciner.com/images/blog/5b7ac1c443c9bbanner-background-4.png	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/blog/5b7ac1c443c9bbanner-background-4.png	(from https://www.rxmediciner.com/blog.php)
03:41:48	47526/47526	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Aug%202018%2000:38:08%20GMT	https://www.rxmediciner.com/images/blog/5b7ba541a6e6fbanner-background-3.png	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/images/blog/5b7ba541a6e6fbanner-background-3.png	(from https://www.rxmediciner.com/blog.php)
03:41:49	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=1071477661	C:/Users/belmond/Desktop/Medicinskapotek/www.rxmediciner.com/js/bootstrap.minbe20.js	(from https://www.rxmediciner.com/blog.php)
